"","ss","age","probe_type","acc","rt"
"2266",1122,179,"lastpresented",1,892
"2267",1122,179,"lastpresented",1,1116
"2268",1122,179,"lastpresented",1,942
"2269",1122,179,"lastpresented",1,772
"2270",1122,179,"otherpresented",1,850
"2271",1122,179,"new",1,1029
"2272",1122,179,"otherpresented",1,973
"2273",1122,179,"otherpresented",1,862
"2274",1122,179,"new",1,1207
"2275",1122,179,"lastpresented",1,889
"2276",1122,179,"new",1,1182
"2277",1122,179,"new",1,1074
"2278",1122,179,"lastpresented",1,796
"2279",1122,179,"new",1,1200
"2280",1122,179,"otherpresented",1,837
"2281",1122,179,"lastpresented",1,800
"2282",1122,179,"otherpresented",1,902
"2283",1122,179,"new",1,1408
"2284",1122,179,"new",1,1831
"2285",1122,179,"lastpresented",1,1099
"2286",1122,179,"lastpresented",1,789
"2287",1122,179,"new",1,913
"2288",1122,179,"otherpresented",1,977
"2289",1122,179,"otherpresented",1,1119
"2290",1122,179,"new",1,1249
"2291",1122,179,"otherpresented",0,959
"2292",1122,179,"new",1,1125
"2293",1122,179,"otherpresented",1,1446
"2294",1122,179,"new",1,1442
"2295",1122,179,"new",1,1069
"2296",1122,179,"new",1,1002
"2297",1122,179,"otherpresented",0,1155
"2298",1122,179,"new",1,1292
"2299",1122,179,"lastpresented",1,881
"2300",1122,179,"new",1,1150
"2301",1122,179,"lastpresented",1,944
"2302",1122,179,"otherpresented",1,793
"2303",1122,179,"new",1,1440
"2304",1122,179,"new",1,1206
"2305",1122,179,"lastpresented",1,858
"2306",1122,179,"new",1,1150
"2307",1122,179,"new",1,935
"2308",1122,179,"otherpresented",0,1498
"2309",1122,179,"otherpresented",1,1110
"2310",1122,179,"otherpresented",1,848
"2311",1123,1,"new",1,817
"2312",1123,1,"lastpresented",1,944
"2313",1123,1,"otherpresented",0,1714
"2314",1123,1,"lastpresented",0,1606
"2315",1123,1,"otherpresented",1,1232
"2316",1123,1,"otherpresented",1,1378
"2317",1123,1,"lastpresented",0,0
"2318",1123,1,"otherpresented",1,1025
"2319",1123,1,"new",1,1269
"2320",1123,1,"lastpresented",1,1078
"2321",1123,1,"new",1,1059
"2322",1123,1,"lastpresented",1,836
"2323",1123,1,"new",1,1028
"2324",1123,1,"new",0,882
"2325",1123,1,"otherpresented",1,1161
"2326",1123,1,"otherpresented",1,1004
"2327",1123,1,"otherpresented",1,1450
"2328",1123,1,"lastpresented",1,1350
"2329",1123,1,"lastpresented",1,1004
"2330",1123,1,"lastpresented",1,1434
"2331",1123,1,"lastpresented",1,970
"2332",1123,1,"lastpresented",1,926
"2333",1123,1,"otherpresented",1,1030
"2334",1123,1,"otherpresented",1,1703
"2335",1123,1,"otherpresented",1,884
"2336",1123,1,"otherpresented",1,822
"2337",1123,1,"new",1,1556
"2338",1123,1,"new",1,1289
"2339",1123,1,"lastpresented",1,1088
"2340",1123,1,"lastpresented",1,931
"2341",1123,1,"otherpresented",0,1698
"2342",1123,1,"otherpresented",1,996
"2343",1123,1,"otherpresented",0,1316
"2344",1123,1,"lastpresented",1,878
"2345",1123,1,"new",1,1055
"2346",1123,1,"lastpresented",1,823
"2347",1123,1,"lastpresented",1,1080
"2348",1123,1,"otherpresented",1,914
"2349",1123,1,"lastpresented",1,1007
"2350",1123,1,"new",1,994
"2351",1123,1,"otherpresented",1,1236
"2352",1123,1,"new",1,1309
"2353",1123,1,"new",1,980
"2354",1123,1,"lastpresented",1,1195
"2355",1123,1,"lastpresented",1,808
"2356",1123,1,"new",0,0
"2357",1123,1,"otherpresented",0,1483
"2358",1123,1,"otherpresented",1,1020
"2359",1123,1,"otherpresented",1,847
"2360",1123,1,"lastpresented",1,1019
"2361",1123,1,"lastpresented",1,1080
"2362",1123,1,"new",1,1177
"2363",1123,1,"new",1,978
"2364",1123,1,"new",1,989
"2365",1123,1,"new",1,947
"2366",1123,1,"new",1,673
"2367",1123,1,"otherpresented",1,1504
"2368",1123,1,"lastpresented",1,887
"2369",1123,1,"new",1,1916
"2370",1123,1,"lastpresented",1,881
"2371",1123,1,"lastpresented",1,721
"2372",1123,1,"otherpresented",1,931
"2373",1123,1,"lastpresented",1,889
"2374",1123,1,"new",1,1637
"2375",1123,1,"lastpresented",1,827
"2376",1123,1,"otherpresented",0,948
"2377",1123,1,"new",1,1508
"2378",1123,1,"new",1,1591
"2379",1123,1,"otherpresented",1,1642
"2380",1123,1,"otherpresented",1,1344
"2381",1123,1,"otherpresented",1,982
"2382",1123,1,"new",1,1540
"2383",1123,1,"otherpresented",1,975
"2384",1123,1,"new",1,994
"2385",1123,1,"otherpresented",1,1233
"2386",1123,1,"new",1,1248
"2387",1123,1,"lastpresented",1,1417
"2388",1123,1,"lastpresented",1,865
"2389",1123,1,"lastpresented",1,742
"2390",1123,1,"lastpresented",1,1548
"2391",1123,1,"otherpresented",1,1097
"2392",1123,1,"new",1,1461
"2393",1123,1,"new",1,1536
"2394",1123,1,"new",1,984
"2395",1123,1,"otherpresented",1,1236
"2396",1123,1,"new",1,957
"2397",1123,1,"otherpresented",1,1185
"2398",1123,1,"new",1,1207
"2399",1123,1,"lastpresented",1,1960
"2400",1123,1,"lastpresented",1,1249
"2401",1123,1,"otherpresented",1,1281
"2402",1123,1,"lastpresented",0,1682
"2403",1123,1,"lastpresented",1,1318
"2404",1123,1,"lastpresented",1,1111
"2405",1123,1,"otherpresented",1,1191
"2406",1123,1,"otherpresented",1,911
"2407",1123,1,"new",1,1588
"2408",1123,1,"new",1,1007
"2409",1123,1,"otherpresented",1,1140
"2410",1123,1,"otherpresented",0,1332
"2411",1123,1,"new",1,1173
"2412",1123,1,"new",1,875
"2413",1123,1,"new",1,1307
"2414",1123,1,"new",1,1661
"2415",1123,1,"lastpresented",1,828
"2416",1125,185,"otherpresented",1,1501
"2417",1125,185,"lastpresented",1,897
"2418",1125,185,"otherpresented",1,1374
"2419",1125,185,"new",1,1194
"2420",1125,185,"otherpresented",1,1012
"2421",1125,185,"lastpresented",1,1267
"2422",1125,185,"lastpresented",1,1284
"2423",1125,185,"new",1,1000
"2424",1125,185,"otherpresented",1,1400
"2425",1125,185,"otherpresented",1,1519
"2426",1125,185,"new",1,1153
"2427",1125,185,"new",1,1075
"2428",1125,185,"lastpresented",1,1112
"2429",1125,185,"new",0,0
"2430",1125,185,"lastpresented",1,977
"2431",1125,185,"otherpresented",1,1035
"2432",1125,185,"otherpresented",0,1523
"2433",1125,185,"otherpresented",1,1024
"2434",1125,185,"lastpresented",1,1025
"2435",1125,185,"lastpresented",1,1209
"2436",1125,185,"new",1,1061
"2437",1125,185,"lastpresented",1,912
"2438",1125,185,"otherpresented",1,1097
"2439",1125,185,"lastpresented",1,790
"2440",1125,185,"new",1,1483
"2441",1125,185,"lastpresented",1,872
"2442",1125,185,"new",1,1166
"2443",1125,185,"otherpresented",1,1200
"2444",1125,185,"otherpresented",1,1043
"2445",1125,185,"new",1,1246
"2446",1125,185,"new",1,1039
"2447",1125,185,"otherpresented",1,1514
"2448",1125,185,"new",1,1088
"2449",1125,185,"lastpresented",1,1074
"2450",1125,185,"lastpresented",1,925
"2451",1125,185,"lastpresented",1,871
"2452",1125,185,"new",1,1130
"2453",1125,185,"otherpresented",1,1169
"2454",1125,185,"otherpresented",1,1017
"2455",1125,185,"lastpresented",1,944
"2456",1125,185,"lastpresented",1,996
"2457",1125,185,"new",1,1407
"2458",1125,185,"lastpresented",1,1000
"2459",1125,185,"otherpresented",1,1129
"2460",1125,185,"otherpresented",1,982
"2461",1125,185,"new",1,1238
"2462",1125,185,"otherpresented",1,1020
"2463",1125,185,"lastpresented",1,1012
"2464",1125,185,"new",1,999
"2465",1125,185,"lastpresented",1,931
"2466",1125,185,"new",1,1465
"2467",1125,185,"lastpresented",1,896
"2468",1125,185,"new",1,1296
"2469",1125,185,"new",1,959
"2470",1125,185,"otherpresented",1,1437
"2471",1125,185,"new",1,923
"2472",1125,185,"lastpresented",1,817
"2473",1125,185,"new",0,1835
"2474",1125,185,"otherpresented",1,1686
"2475",1125,185,"otherpresented",1,1138
"2476",1125,185,"otherpresented",1,937
"2477",1125,185,"otherpresented",1,783
"2478",1125,185,"new",1,1005
"2479",1125,185,"new",1,1224
"2480",1125,185,"otherpresented",1,1024
"2481",1125,185,"new",1,1138
"2482",1125,185,"otherpresented",1,1017
"2483",1125,185,"lastpresented",1,1972
"2484",1125,185,"new",1,1094
"2485",1125,185,"lastpresented",1,902
"2486",1125,185,"new",0,894
"2487",1125,185,"lastpresented",1,825
"2488",1125,185,"lastpresented",1,838
"2489",1125,185,"otherpresented",1,1521
"2490",1125,185,"lastpresented",1,1072
"2491",1125,185,"lastpresented",1,880
"2492",1125,185,"new",1,1996
"2493",1125,185,"lastpresented",1,875
"2494",1125,185,"lastpresented",1,770
"2495",1125,185,"otherpresented",1,1043
"2496",1125,185,"new",1,908
"2497",1125,185,"otherpresented",1,726
"2498",1125,185,"new",1,1031
"2499",1125,185,"lastpresented",1,904
"2500",1125,185,"new",1,871
"2501",1125,185,"lastpresented",1,891
"2502",1125,185,"new",1,997
"2503",1125,185,"lastpresented",1,713
"2504",1125,185,"otherpresented",1,1933
"2505",1125,185,"new",1,964
"2506",1125,185,"new",1,1181
"2507",1125,185,"otherpresented",1,1222
"2508",1125,185,"new",1,1086
"2509",1125,185,"new",1,941
"2510",1125,185,"otherpresented",1,1128
"2511",1125,185,"otherpresented",1,1117
"2512",1125,185,"lastpresented",1,895
"2513",1125,185,"lastpresented",1,770
"2514",1125,185,"otherpresented",1,1110
"2515",1125,185,"otherpresented",1,728
"2516",1125,185,"otherpresented",0,1086
"2517",1125,185,"lastpresented",1,700
"2518",1125,185,"otherpresented",1,821
"2519",1125,185,"lastpresented",1,932
"2520",1125,185,"new",1,1051
"2521",1126,175,"lastpresented",0,488
"2522",1126,175,"lastpresented",0,451
"2523",1126,175,"otherpresented",0,801
"2524",1126,175,"lastpresented",0,580
"2525",1126,175,"otherpresented",0,382
"2526",1126,175,"lastpresented",0,495
"2527",1126,175,"otherpresented",0,338
"2528",1126,175,"lastpresented",0,543
"2529",1126,175,"otherpresented",0,353
"2530",1126,175,"new",0,399
"2531",1126,175,"lastpresented",0,378
"2532",1126,175,"lastpresented",0,257
"2533",1126,175,"lastpresented",0,270
"2534",1126,175,"new",1,433
"2535",1126,175,"lastpresented",0,374
"2536",1126,175,"otherpresented",1,324
"2537",1126,175,"otherpresented",0,277
"2538",1126,175,"new",1,974
"2539",1126,175,"new",1,361
"2540",1126,175,"otherpresented",0,397
"2541",1126,175,"otherpresented",0,455
"2542",1126,175,"new",1,460
"2543",1126,175,"otherpresented",1,589
"2544",1126,175,"new",1,536
"2545",1126,175,"new",1,616
"2546",1126,175,"lastpresented",0,292
"2547",1126,175,"otherpresented",0,529
"2548",1126,175,"new",1,444
"2549",1126,175,"new",0,430
"2550",1126,175,"lastpresented",0,343
"2551",1126,175,"lastpresented",0,660
"2552",1126,175,"otherpresented",0,500
"2553",1126,175,"new",1,365
"2554",1126,175,"lastpresented",1,390
"2555",1126,175,"otherpresented",0,389
"2556",1126,175,"otherpresented",0,466
"2557",1126,175,"new",0,310
"2558",1126,175,"new",1,337
"2559",1126,175,"new",1,509
"2560",1126,175,"otherpresented",0,628
"2561",1126,175,"new",1,625
"2562",1126,175,"new",1,829
"2563",1126,175,"otherpresented",0,451
"2564",1126,175,"lastpresented",1,575
"2565",1126,175,"new",1,918
"2566",1126,175,"new",1,591
"2567",1126,175,"new",0,560
"2568",1126,175,"otherpresented",0,571
"2569",1126,175,"new",1,668
"2570",1126,175,"otherpresented",0,777
"2571",1126,175,"otherpresented",0,605
"2572",1126,175,"lastpresented",0,786
"2573",1126,175,"otherpresented",0,826
"2574",1126,175,"new",1,508
"2575",1126,175,"new",1,520
"2576",1126,175,"otherpresented",0,764
"2577",1126,175,"lastpresented",0,498
"2578",1126,175,"lastpresented",0,575
"2579",1126,175,"otherpresented",0,389
"2580",1126,175,"lastpresented",0,467
"2581",1126,175,"otherpresented",0,501
"2582",1126,175,"otherpresented",0,485
"2583",1126,175,"otherpresented",0,581
"2584",1126,175,"otherpresented",0,375
"2585",1126,175,"lastpresented",0,326
"2586",1126,175,"lastpresented",0,361
"2587",1126,175,"otherpresented",0,593
"2588",1126,175,"new",1,491
"2589",1126,175,"lastpresented",0,473
"2590",1126,175,"new",1,544
"2591",1126,175,"otherpresented",0,576
"2592",1126,175,"new",1,537
"2593",1126,175,"new",1,467
"2594",1126,175,"lastpresented",0,540
"2595",1126,175,"lastpresented",0,435
"2596",1126,175,"new",1,428
"2597",1126,175,"lastpresented",0,330
"2598",1126,175,"lastpresented",0,457
"2599",1126,175,"new",0,869
"2600",1126,175,"otherpresented",0,479
"2601",1126,175,"otherpresented",0,626
"2602",1126,175,"lastpresented",0,493
"2603",1126,175,"lastpresented",0,461
"2604",1126,175,"otherpresented",1,793
"2605",1126,175,"new",1,852
"2606",1126,175,"otherpresented",0,696
"2607",1126,175,"otherpresented",0,633
"2608",1126,175,"new",0,464
"2609",1126,175,"otherpresented",0,470
"2610",1126,175,"lastpresented",1,506
"2611",1126,175,"new",1,434
"2612",1126,175,"lastpresented",0,343
"2613",1126,175,"new",0,754
"2614",1126,175,"otherpresented",1,694
"2615",1126,175,"new",1,499
"2616",1126,175,"lastpresented",1,833
"2617",1126,175,"otherpresented",0,561
"2618",1126,175,"new",1,533
"2619",1126,175,"lastpresented",0,551
"2620",1126,175,"new",1,450
"2621",1126,175,"lastpresented",1,490
"2622",1126,175,"lastpresented",1,673
"2623",1126,175,"lastpresented",0,316
"2624",1126,175,"lastpresented",0,325
"2625",1126,175,"new",1,491
"2626",1127,1,"lastpresented",1,1793
"2627",1127,1,"lastpresented",1,903
"2628",1127,1,"lastpresented",1,791
"2629",1127,1,"lastpresented",1,760
"2630",1127,1,"new",1,1149
"2631",1127,1,"new",1,885
"2632",1127,1,"lastpresented",1,896
"2633",1127,1,"lastpresented",1,814
"2634",1127,1,"otherpresented",0,985
"2635",1127,1,"new",1,1176
"2636",1127,1,"lastpresented",0,954
"2637",1127,1,"otherpresented",0,848
"2638",1127,1,"otherpresented",0,975
"2639",1127,1,"new",1,768
"2640",1127,1,"otherpresented",0,610
"2641",1127,1,"new",1,637
"2642",1127,1,"lastpresented",0,787
"2643",1127,1,"new",1,832
"2644",1127,1,"new",0,1259
"2645",1127,1,"new",0,0
"2646",1127,1,"lastpresented",1,912
"2647",1127,1,"otherpresented",1,1241
"2648",1127,1,"new",1,946
"2649",1127,1,"lastpresented",1,986
"2650",1127,1,"new",1,323
"2651",1127,1,"new",1,900
"2652",1127,1,"lastpresented",0,1340
"2653",1127,1,"lastpresented",1,919
"2654",1127,1,"new",1,1101
"2655",1127,1,"otherpresented",0,914
"2656",1127,1,"new",1,785
"2657",1127,1,"lastpresented",0,1301
"2658",1127,1,"otherpresented",1,653
"2659",1127,1,"otherpresented",0,773
"2660",1127,1,"otherpresented",1,804
"2661",1127,1,"new",1,1116
"2662",1127,1,"new",1,1771
"2663",1127,1,"lastpresented",1,1100
"2664",1127,1,"new",1,959
"2665",1127,1,"otherpresented",1,1077
"2666",1127,1,"otherpresented",0,1770
"2667",1127,1,"lastpresented",1,1499
"2668",1127,1,"lastpresented",0,1052
"2669",1127,1,"otherpresented",0,487
"2670",1127,1,"lastpresented",1,618
"2671",1127,1,"otherpresented",1,958
"2672",1127,1,"lastpresented",1,995
"2673",1127,1,"lastpresented",1,1450
"2674",1127,1,"lastpresented",0,0
"2675",1127,1,"new",0,0
"2676",1127,1,"new",0,0
"2677",1127,1,"new",1,1440
"2678",1127,1,"otherpresented",1,1386
"2679",1127,1,"otherpresented",0,0
"2680",1127,1,"otherpresented",1,969
"2681",1127,1,"new",1,1115
"2682",1127,1,"new",0,0
"2683",1127,1,"otherpresented",1,1649
"2684",1127,1,"lastpresented",0,1076
"2685",1127,1,"otherpresented",1,1173
"2686",1127,1,"otherpresented",0,0
"2687",1127,1,"lastpresented",1,1007
"2688",1127,1,"lastpresented",0,0
"2689",1127,1,"otherpresented",0,0
"2690",1127,1,"otherpresented",1,612
"2691",1127,1,"new",1,883
"2692",1127,1,"new",1,1662
"2693",1127,1,"lastpresented",1,1011
"2694",1127,1,"new",1,812
"2695",1127,1,"lastpresented",1,1319
"2696",1127,1,"new",1,1622
"2697",1127,1,"otherpresented",0,1103
"2698",1127,1,"otherpresented",0,1999
"2699",1127,1,"otherpresented",0,1875
"2700",1127,1,"otherpresented",0,0
"2701",1127,1,"new",0,0
"2702",1127,1,"lastpresented",1,1908
"2703",1127,1,"otherpresented",0,898
"2704",1127,1,"otherpresented",0,0
"2705",1127,1,"lastpresented",0,0
"2706",1127,1,"otherpresented",0,0
"2707",1127,1,"lastpresented",0,0
"2708",1127,1,"new",1,924
"2709",1127,1,"lastpresented",0,870
"2710",1127,1,"new",0,0
"2711",1127,1,"new",1,1569
"2712",1127,1,"new",1,967
"2713",1127,1,"otherpresented",1,1209
"2714",1127,1,"lastpresented",0,0
"2715",1127,1,"new",1,1511
"2716",1127,1,"otherpresented",1,998
"2717",1127,1,"new",1,987
"2718",1127,1,"new",1,920
"2719",1127,1,"lastpresented",1,574
"2720",1127,1,"otherpresented",1,788
"2721",1127,1,"new",0,44
"2722",1127,1,"lastpresented",0,1484
"2723",1127,1,"lastpresented",1,578
"2724",1127,1,"lastpresented",1,805
"2725",1127,1,"new",0,207
"2726",1127,1,"otherpresented",0,231
"2727",1127,1,"otherpresented",1,854
"2728",1127,1,"lastpresented",1,160
"2729",1127,1,"otherpresented",0,186
"2730",1127,1,"otherpresented",1,232
"2731",1128,1,"lastpresented",1,705
"2732",1128,1,"lastpresented",1,665
"2733",1128,1,"otherpresented",1,670
"2734",1128,1,"otherpresented",0,1026
"2735",1128,1,"lastpresented",1,555
"2736",1128,1,"new",1,849
"2737",1128,1,"new",1,889
"2738",1128,1,"new",1,802
"2739",1128,1,"otherpresented",0,710
"2740",1128,1,"lastpresented",0,884
"2741",1128,1,"new",1,630
"2742",1128,1,"otherpresented",1,890
"2743",1128,1,"otherpresented",1,948
"2744",1128,1,"lastpresented",1,654
"2745",1128,1,"otherpresented",0,0
"2746",1128,1,"otherpresented",1,694
"2747",1128,1,"new",1,608
"2748",1128,1,"lastpresented",1,623
"2749",1128,1,"lastpresented",1,510
"2750",1128,1,"lastpresented",1,499
"2751",1128,1,"lastpresented",1,400
"2752",1128,1,"otherpresented",1,454
"2753",1128,1,"new",1,725
"2754",1128,1,"lastpresented",1,443
"2755",1128,1,"lastpresented",1,514
"2756",1128,1,"new",1,684
"2757",1128,1,"otherpresented",1,656
"2758",1128,1,"otherpresented",1,836
"2759",1128,1,"lastpresented",1,502
"2760",1128,1,"new",1,670
"2761",1128,1,"lastpresented",1,553
"2762",1128,1,"lastpresented",1,508
"2763",1128,1,"lastpresented",1,378
"2764",1128,1,"otherpresented",1,524
"2765",1128,1,"otherpresented",1,490
"2766",1128,1,"otherpresented",1,436
"2767",1128,1,"otherpresented",1,477
"2768",1128,1,"new",1,690
"2769",1128,1,"new",1,820
"2770",1128,1,"lastpresented",1,420
"2771",1128,1,"otherpresented",1,601
"2772",1128,1,"new",1,882
"2773",1128,1,"new",1,576
"2774",1128,1,"lastpresented",1,402
"2775",1128,1,"new",1,688
"2776",1128,1,"otherpresented",1,454
"2777",1128,1,"new",1,555
"2778",1128,1,"otherpresented",1,484
"2779",1128,1,"otherpresented",1,602
"2780",1128,1,"new",1,522
"2781",1128,1,"new",1,605
"2782",1128,1,"otherpresented",0,532
"2783",1128,1,"otherpresented",1,524
"2784",1128,1,"lastpresented",1,633
"2785",1128,1,"new",1,688
"2786",1128,1,"lastpresented",1,568
"2787",1128,1,"lastpresented",1,455
"2788",1128,1,"lastpresented",1,336
"2789",1128,1,"new",1,672
"2790",1128,1,"lastpresented",1,417
"2791",1128,1,"otherpresented",1,497
"2792",1128,1,"new",1,616
"2793",1128,1,"lastpresented",1,708
"2794",1128,1,"new",1,645
"2795",1128,1,"lastpresented",1,449
"2796",1128,1,"otherpresented",1,493
"2797",1128,1,"otherpresented",0,713
"2798",1128,1,"new",1,593
"2799",1128,1,"new",1,888
"2800",1128,1,"new",0,522
"2801",1128,1,"new",1,493
"2802",1128,1,"lastpresented",1,414
"2803",1128,1,"new",1,933
"2804",1128,1,"new",1,543
"2805",1128,1,"new",1,541
"2806",1128,1,"lastpresented",1,380
"2807",1128,1,"new",1,634
"2808",1128,1,"lastpresented",1,443
"2809",1128,1,"otherpresented",1,514
"2810",1128,1,"new",1,662
"2811",1128,1,"lastpresented",1,556
"2812",1128,1,"new",1,737
"2813",1128,1,"new",1,517
"2814",1128,1,"lastpresented",0,317
"2815",1128,1,"lastpresented",1,363
"2816",1128,1,"otherpresented",0,483
"2817",1128,1,"otherpresented",1,516
"2818",1128,1,"otherpresented",1,323
"2819",1128,1,"otherpresented",1,730
"2820",1128,1,"new",1,550
"2821",1128,1,"lastpresented",1,444
"2822",1128,1,"lastpresented",1,406
"2823",1128,1,"otherpresented",1,693
"2824",1128,1,"otherpresented",1,491
"2825",1128,1,"otherpresented",1,534
"2826",1128,1,"lastpresented",1,580
"2827",1128,1,"otherpresented",0,582
"2828",1128,1,"new",0,514
"2829",1128,1,"new",1,757
"2830",1128,1,"new",1,555
"2831",1128,1,"lastpresented",1,583
"2832",1128,1,"lastpresented",1,415
"2833",1128,1,"otherpresented",0,606
"2834",1128,1,"otherpresented",1,651
"2835",1128,1,"otherpresented",1,487
"2836",1129,180,"otherpresented",1,716
"2837",1129,180,"otherpresented",0,440
"2838",1129,180,"lastpresented",0,440
"2839",1129,180,"new",1,770
"2840",1129,180,"lastpresented",0,697
"2841",1129,180,"lastpresented",1,638
"2842",1129,180,"new",1,681
"2843",1129,180,"new",1,593
"2844",1129,180,"new",0,702
"2845",1129,180,"otherpresented",0,607
"2846",1129,180,"new",1,947
"2847",1129,180,"lastpresented",0,350
"2848",1129,180,"lastpresented",1,484
"2849",1129,180,"lastpresented",1,658
"2850",1129,180,"lastpresented",0,568
"2851",1129,180,"new",1,540
"2852",1129,180,"new",0,700
